iteration	average pixel
1	254.986071
100	254.592744
200	254.394110
300	254.237407
400	254.099060
500	253.969658
600	253.844891
700	253.722684
800	253.602014
900	253.482374
1000	253.363516
1100	253.245327
1200	253.127758
1300	253.010797
1400	252.894448
1500	252.778719
1600	252.663621
1700	252.549163
1800	252.435353
1900	252.322193
2000	252.209687
