iteration	average pixel
1873	248.342015
1874	248.340210
1875	248.338405
1876	248.336601
1877	248.334797
1878	248.332994
1879	248.331191
1880	248.329389
1881	248.327588
1882	248.325786
1883	248.323986
1884	248.322185
1885	248.320386
1886	248.318586
1887	248.316787
1888	248.314989
1889	248.313191
1890	248.311394
1891	248.309597
1892	248.307800
1893	248.306005
1894	248.304209
1895	248.302414
1896	248.300620
1897	248.298826
1898	248.297032
1899	248.295239
1900	248.293446
1901	248.291654
1902	248.289862
1903	248.288071
1904	248.286281
1905	248.284490
1906	248.282701
1907	248.280911
1908	248.279122
1909	248.277334
1910	248.275546
1911	248.273759
1912	248.271972
1913	248.270185
1914	248.268400
1915	248.266614
1916	248.264829
1917	248.263044
1918	248.261260
1919	248.259477
1920	248.257693
1921	248.255911
1922	248.254129
1923	248.252347
1924	248.250565
1925	248.248785
1926	248.247004
1927	248.245224
1928	248.243445
1929	248.241666
1930	248.239887
1931	248.238109
1932	248.236332
1933	248.234555
1934	248.232778
1935	248.231002
1936	248.229226
1937	248.227451
1938	248.225676
1939	248.223902
1940	248.222128
1941	248.220354
1942	248.218582
1943	248.216809
1944	248.215037
1945	248.213265
1946	248.211494
1947	248.209724
1948	248.207953
1949	248.206184
1950	248.204414
1951	248.202646
1952	248.200877
1953	248.199109
1954	248.197342
1955	248.195575
1956	248.193808
1957	248.192042
1958	248.190277
1959	248.188511
1960	248.186747
1961	248.184982
1962	248.183219
1963	248.181455
1964	248.179692
1965	248.177930
1966	248.176168
1967	248.174406
1968	248.172645
1969	248.170885
1970	248.169124
1971	248.167365
1972	248.165605
1973	248.163846
1974	248.162088
1975	248.160330
1976	248.158573
1977	248.156816
1978	248.155059
1979	248.153303
1980	248.151547
1981	248.149792
1982	248.148037
1983	248.146283
1984	248.144529
1985	248.142775
1986	248.141022
1987	248.139270
1988	248.137517
1989	248.135766
1990	248.134014
1991	248.132264
1992	248.130513
1993	248.128763
1994	248.127014
1995	248.125265
1996	248.123516
1997	248.121768
1998	248.120020
1999	248.118273
2000	248.116526
2001	248.114780
2002	248.113034
2003	248.111288
2004	248.109543
2005	248.107799
2006	248.106054
2007	248.104311
2008	248.102567
2009	248.100824
2010	248.099082
2011	248.097340
2012	248.095598
2013	248.093857
2014	248.092117
2015	248.090376
2016	248.088636
2017	248.086897
2018	248.085158
2019	248.083420
2020	248.081681
2021	248.079944
2022	248.078207
2023	248.076470
2024	248.074733
2025	248.072998
2026	248.071262
2027	248.069527
2028	248.067792
2029	248.066058
2030	248.064324
2031	248.062591
2032	248.060858
2033	248.059126
2034	248.057394
2035	248.055662
2036	248.053931
2037	248.052200
2038	248.050470
2039	248.048740
2040	248.047010
2041	248.045281
2042	248.043553
2043	248.041824
2044	248.040097
2045	248.038369
2046	248.036642
2047	248.034916
2048	248.033190
2049	248.031464
2050	248.029739
2051	248.028014
2052	248.026290
2053	248.024566
2054	248.022842
2055	248.021119
2056	248.019397
2057	248.017674
2058	248.015953
2059	248.014231
2060	248.012510
2061	248.010790
2062	248.009070
2063	248.007350
2064	248.005631
2065	248.003912
2066	248.002193
2067	248.000475
2068	247.998758
2069	247.997040
2070	247.995324
2071	247.993607
2072	247.991891
2073	247.990176
2074	247.988461
2075	247.986746
2076	247.985032
2077	247.983318
2078	247.981604
2079	247.979891
2080	247.978179
2081	247.976466
2082	247.974755
2083	247.973043
2084	247.971332
2085	247.969622
2086	247.967912
2087	247.966202
2088	247.964493
2089	247.962784
2090	247.961075
2091	247.959367
2092	247.957660
2093	247.955952
2094	247.954246
2095	247.952539
2096	247.950833
2097	247.949128
2098	247.947422
2099	247.945718
2100	247.944013
2101	247.942309
2102	247.940606
2103	247.938903
2104	247.937200
2105	247.935498
2106	247.933796
2107	247.932094
2108	247.930393
2109	247.928692
2110	247.926992
2111	247.925292
2112	247.923593
2113	247.921894
2114	247.920195
2115	247.918497
2116	247.916799
2117	247.915101
2118	247.913404
2119	247.911708
2120	247.910012
2121	247.908316
2122	247.906620
2123	247.904925
2124	247.903231
2125	247.901536
2126	247.899843
2127	247.898149
2128	247.896456
2129	247.894764
2130	247.893071
2131	247.891380
2132	247.889688
2133	247.887997
2134	247.886307
2135	247.884616
2136	247.882927
2137	247.881237
2138	247.879548
2139	247.877860
2140	247.876171
2141	247.874483
2142	247.872796
2143	247.871109
2144	247.869422
2145	247.867736
2146	247.866050
2147	247.864365
2148	247.862680
2149	247.860995
2150	247.859311
2151	247.857627
2152	247.855944
2153	247.854261
2154	247.852578
2155	247.850896
2156	247.849214
2157	247.847532
2158	247.845851
2159	247.844171
2160	247.842490
2161	247.840810
2162	247.839131
2163	247.837452
2164	247.835773
2165	247.834095
2166	247.832417
2167	247.830739
2168	247.829062
2169	247.827385
2170	247.825709
2171	247.824033
2172	247.822357
2173	247.820682
2174	247.819007
2175	247.817333
2176	247.815659
2177	247.813985
2178	247.812312
2179	247.810639
2180	247.808966
2181	247.807294
2182	247.805622
2183	247.803951
2184	247.802280
2185	247.800610
2186	247.798939
2187	247.797270
2188	247.795600
2189	247.793931
2190	247.792263
2191	247.790594
2192	247.788926
2193	247.787259
2194	247.785592
2195	247.783925
2196	247.782259
2197	247.780593
2198	247.778927
2199	247.777262
2200	247.775597
2201	247.773933
2202	247.772269
2203	247.770605
2204	247.768942
2205	247.767279
2206	247.765616
2207	247.763954
2208	247.762292
2209	247.760631
2210	247.758970
2211	247.757309
2212	247.755649
2213	247.753989
2214	247.752330
2215	247.750671
2216	247.749012
2217	247.747354
2218	247.745696
2219	247.744038
2220	247.742381
2221	247.740724
2222	247.739068
2223	247.737412
2224	247.735756
2225	247.734100
2226	247.732446
2227	247.730791
2228	247.729137
2229	247.727483
2230	247.725829
2231	247.724176
2232	247.722524
2233	247.720871
2234	247.719219
2235	247.717568
2236	247.715917
2237	247.714266
2238	247.712615
2239	247.710965
2240	247.709315
2241	247.707666
2242	247.706017
2243	247.704368
2244	247.702720
2245	247.701072
2246	247.699425
2247	247.697778
2248	247.696131
2249	247.694484
2250	247.692838
2251	247.691193
2252	247.689548
2253	247.687903
2254	247.686258
2255	247.684614
2256	247.682970
2257	247.681327
2258	247.679684
2259	247.678041
2260	247.676398
2261	247.674757
2262	247.673115
2263	247.671474
2264	247.669833
2265	247.668192
2266	247.666552
2267	247.664912
2268	247.663273
2269	247.661634
2270	247.659995
2271	247.658357
2272	247.656719
2273	247.655081
2274	247.653444
2275	247.651807
2276	247.650171
2277	247.648535
2278	247.646899
2279	247.645263
2280	247.643628
2281	247.641994
2282	247.640359
2283	247.638725
2284	247.637092
2285	247.635459
2286	247.633826
2287	247.632193
2288	247.630561
2289	247.628929
2290	247.627298
2291	247.625667
2292	247.624036
2293	247.622406
2294	247.620776
2295	247.619146
2296	247.617517
2297	247.615888
2298	247.614259
2299	247.612631
2300	247.611003
2301	247.609376
2302	247.607749
2303	247.606122
2304	247.604495
2305	247.602869
2306	247.601244
2307	247.599618
2308	247.597993
2309	247.596369
2310	247.594744
2311	247.593120
2312	247.591497
2313	247.589874
2314	247.588251
2315	247.586628
2316	247.585006
2317	247.583384
2318	247.581763
2319	247.580142
2320	247.578521
2321	247.576901
2322	247.575280
2323	247.573661
2324	247.572041
2325	247.570422
2326	247.568804
2327	247.567186
2328	247.565568
2329	247.563950
2330	247.562333
2331	247.560716
2332	247.559099
2333	247.557483
2334	247.555867
2335	247.554252
2336	247.552637
2337	247.551022
2338	247.549408
2339	247.547794
2340	247.546180
2341	247.544566
2342	247.542953
2343	247.541341
2344	247.539728
2345	247.538116
2346	247.536505
2347	247.534893
2348	247.533282
2349	247.531672
2350	247.530062
2351	247.528452
2352	247.526842
2353	247.525233
2354	247.523624
2355	247.522016
2356	247.520407
2357	247.518800
2358	247.517192
2359	247.515585
2360	247.513978
2361	247.512372
2362	247.510765
2363	247.509160
2364	247.507554
2365	247.505949
2366	247.504344
2367	247.502740
2368	247.501136
2369	247.499532
2370	247.497929
2371	247.496326
2372	247.494723
2373	247.493121
2374	247.491519
2375	247.489917
2376	247.488316
2377	247.486715
2378	247.485114
2379	247.483514
2380	247.481914
2381	247.480314
2382	247.478715
2383	247.477116
2384	247.475517
2385	247.473919
2386	247.472321
2387	247.470724
2388	247.469126
2389	247.467529
2390	247.465933
2391	247.464337
2392	247.462741
2393	247.461145
2394	247.459550
2395	247.457955
2396	247.456360
2397	247.454766
2398	247.453172
2399	247.451579
2400	247.449986
2401	247.448393
2402	247.446800
2403	247.445208
2404	247.443616
2405	247.442025
2406	247.440433
2407	247.438842
2408	247.437252
2409	247.435662
2410	247.434072
2411	247.432482
2412	247.430893
2413	247.429304
2414	247.427716
2415	247.426127
2416	247.424540
2417	247.422952
2418	247.421365
2419	247.419778
2420	247.418191
2421	247.416605
2422	247.415019
2423	247.413434
2424	247.411849
